Name		OLD JGI ID	OLD NCBI Tax ID	JGI ID	Version	Publication	Portal Link
Setosphaeria turcica NY001	TRUE	Settur3	93612	Settur3	v2.0		https://mycocosm.jgi.doe.gov/Settur3
Sirobasidium intermedium CBS7805	TRUE	Sirint1	89935	Sirint1	v1.0		https://mycocosm.jgi.doe.gov/Sirint1
Lentinus tigrinus	TRUE	Sisbr1	5365	Sisbr1	v1.0		https://mycocosm.jgi.doe.gov/Sisbr1
Sistotremastrum niveocremeum HHB9708 ss-1 1.0	TRUE	Sisni1	139134	Sisni1		26659563	https://mycocosm.jgi.doe.gov/Sisni1
Sistotremastrum suecicum	TRUE	Sissu1	467971	Sissu1	v1.0	26659563	https://mycocosm.jgi.doe.gov/Sissu1
Smittium mucronatum ALG-7-W6	TRUE	Smimuc2	133383	Smimuc2		27343289	https://mycocosm.jgi.doe.gov/Smimuc2
Sodiomyces alkalinus	TRUE	Sodal1	1302862	Sodal1	v1.0	30368956	https://mycocosm.jgi.doe.gov/Sodal1
Sordaria brevicollis FGSC1904	TRUE	Sorbr1	83679	Sorbr1	v1.0		https://mycocosm.jgi.doe.gov/Sorbr1
Spathularia flavida	TRUE	Spafl1	33158	Spafl1			https://mycocosm.jgi.doe.gov/Spafl1
Sparassis latifolia CCMJ1100	TRUE	Spalat1	1202976	Spalat1	v1.0		https://mycocosm.jgi.doe.gov/Spalat1
Spathaspora passalidarum NRRL Y-27907	TRUE	Spapa3	619300	Spapa3	v2.0	21788494	https://mycocosm.jgi.doe.gov/Spapa3
Sphaerobolus stellatus	TRUE	Sphst1	68786	Sphst1	v1.0	25706625	https://mycocosm.jgi.doe.gov/Sphst1
Spinellus fusiger NRRL 22323	TRUE	Spifus1	101115	Spifus1	v1.0		https://mycocosm.jgi.doe.gov/Spifus1
Spizellomyces punctatus DAOM BR117	TRUE	Spipu1	645134	Spipu1		27540072	https://mycocosm.jgi.doe.gov/Spipu1
Sporormia fimetaria	TRUE	Spofi1	718229	Spofi1	v1.0		https://mycocosm.jgi.doe.gov/Spofi1
Sporopachydermia lactativora Phaff 68-199	TRUE	Spola1	45794	Spola1	v1.0		https://mycocosm.jgi.doe.gov/Spola1
Sporobolomyces linderae CBS 7893	TRUE	Spoli1	1397324	Spoli1	v1.0		https://mycocosm.jgi.doe.gov/Spoli1
Sporidiobolus pararoseus Phaff 68-350	TRUE	Spopa1	5003	Spopa1	v1.0		https://mycocosm.jgi.doe.gov/Spopa1
Sporisorium reilianum SRZ2	TRUE	Spore1	999809	Spore1		21148393	https://mycocosm.jgi.doe.gov/Spore1
Sporobolomyces roseus	TRUE	Sporo1	40563	Sporo1	v1.0		https://mycocosm.jgi.doe.gov/Sporo1
Myceliophthora thermophila (Sporotrichum thermophile)	TRUE	Spoth2	78579	Spoth2	v2.0	21964414	https://mycocosm.jgi.doe.gov/Spoth2
Sporodiniella umbellata MES 1446	TRUE	Spoumb1	101117	Spoumb1	v1.0		https://mycocosm.jgi.doe.gov/Spoumb1
Stachybotrys elegans MPI-CAGE-CH-0235	TRUE	Stael1	80388	Stael1	v1.0		https://mycocosm.jgi.doe.gov/Stael1
Stanjemonium grisellum CBS 655.79	TRUE	Stagr1	73508	Stagr1	v1.0		https://mycocosm.jgi.doe.gov/Stagr1
Stagonospora nodorum SN15	TRUE	Stano2	321614	Stano2	v2.0	18024570	https://mycocosm.jgi.doe.gov/Stano2
Stagonospora sp. SRC1lsM3a	TRUE	Stasp1	765868	Stasp1	v1.0	27434633	https://mycocosm.jgi.doe.gov/Stasp1
Stereum hirsutum FP-91666 SS1	TRUE	Stehi1	721885	Stehi1	v1.0	22745431	https://mycocosm.jgi.doe.gov/Stehi1
Stemphylium lycopersici CIDEFI-216	TRUE	Stely1	183478	Stely1		26404600	https://mycocosm.jgi.doe.gov/Stely1
Sugiyamaella americana NRRL YB-2067	TRUE	Sugame1	796026	Sugame1	v1.0		https://mycocosm.jgi.doe.gov/Sugame1
Suillus americanus EM31	TRUE	Suiame1	48561	Suiame1	v1.0		https://mycocosm.jgi.doe.gov/Suiame1
Suillus brevipes Sb2	TRUE	Suibr2	48565	Suibr2	v2.0	25728665	https://mycocosm.jgi.doe.gov/Suibr2
Suillus cothurnatus VC 1858	TRUE	Suicot1	48568	Suicot1	v1.0		https://mycocosm.jgi.doe.gov/Suicot1
Suillus decipiens EM49	TRUE	Suidec1	48569	Suidec1	v1.0		https://mycocosm.jgi.doe.gov/Suidec1
Suillus granulatus EM37	TRUE	Suigr1	48571	Suigr1	v1.0		https://mycocosm.jgi.doe.gov/Suigr1
Suillus hirtellus EM16	TRUE	Suihi1	279518	Suihi1	v1.0		https://mycocosm.jgi.doe.gov/Suihi1
Suillus luteus UH-Slu-Lm8-n1	TRUE	Suilu4	5384	Suilu4	v3.0	25706625	https://mycocosm.jgi.doe.gov/Suilu4
Suillus pictus EM44	TRUE	Suipic1	222705	Suipic1	v1.0		https://mycocosm.jgi.doe.gov/Suipic1
Suillus subalutaceus FC151	TRUE	Suisu1	48586	Suisu1	v1.0		https://mycocosm.jgi.doe.gov/Suisu1
Suillus subaureus MN1	TRUE	Suisub1	48587	Suisub1	v1.0		https://mycocosm.jgi.doe.gov/Suisub1
Suillus tomentosus FC115	TRUE	Suitom1	48589	Suitom1	v1.0		https://mycocosm.jgi.doe.gov/Suitom1
Sympodiomyces attinorum NRRL Y-27639	TRUE	Symat1	254439	Symat1	v1.0		https://mycocosm.jgi.doe.gov/Symat1
Symbiotaphrina kochii	TRUE	Symko1	40221	Symko1	v1.0		https://mycocosm.jgi.doe.gov/Symko1
Syncephalis fuscata S228	TRUE	Synfus1	1851187	Synfus1	v1.0		https://mycocosm.jgi.doe.gov/Synfus1
Syncephalis plumigaleata NRRL S24	TRUE	Synplu1	1851185	Synplu1	v1.0		https://mycocosm.jgi.doe.gov/Synplu1
Syncephalis pseudoplumigaleata Benny S71-1 single-cell	TRUE	Synps1	1712513	Synps1	v1.0	30297742	https://mycocosm.jgi.doe.gov/Synps1
Syncephalastrum racemosum NRRL 2496	TRUE	Synrac1	13706	Synrac1	v1.0	28481340	https://mycocosm.jgi.doe.gov/Synrac1
Talaromyces borbonicus CBS 141340 	TRUE	Talabor1	2077152	Talabor1		29843575	https://mycocosm.jgi.doe.gov/Talabor1
Talaromyces marneffei ATCC 18224	TRUE	Talma1_2	441960	Talma1_2		25676766	https://mycocosm.jgi.doe.gov/Talma1_2
Talaromyces proteolyticus PMI_201	TRUE	Talpro1	1131652	Talpro1	v1.0		https://mycocosm.jgi.doe.gov/Talpro1
Talaromyces stipitatus ATCC 10500	TRUE	Talst1_2	441959	Talst1_2			https://mycocosm.jgi.doe.gov/Talst1_2
Taphrina deformans	TRUE	Tapde1_1	5011	Tapde1_1		23631913	https://mycocosm.jgi.doe.gov/Tapde1_1
Terfezia boudieri ATCC MYA-4762	TRUE	Terbo2	1051890	Terbo2	v1.1	30420746	https://mycocosm.jgi.doe.gov/Terbo2
Terfezia claveryi T7	TRUE	Tercla1	10760	Tercla1	v1.0		https://mycocosm.jgi.doe.gov/Tercla1
Teratosphaeria nubilosa CBS 116005	TRUE	Ternu1	161662	Ternu1	v1.0		https://mycocosm.jgi.doe.gov/Ternu1
Testicularia cyperi MCA 3645	TRUE	Tescy1	1882483	Tescy1	v1.0	29771364	https://mycocosm.jgi.doe.gov/Tescy1
Thanatephorus cucumeris MPI-SDFR-AT-0096	TRUE	Thacu1	107832	Thacu1	v1.0		https://mycocosm.jgi.doe.gov/Thacu1
Thamnidium elegans	TRUE	Thaele1	101142	Thaele1	v1.0		https://mycocosm.jgi.doe.gov/Thaele1
Thamnocephalis sphaerospora RSA 1356 single-cell	TRUE	Thasp1	78915	Thasp1	v1.0	30297742	https://mycocosm.jgi.doe.gov/Thasp1
Thermoascus aurantiacus	TRUE	Theau1	5087	Theau1	v1.0		https://mycocosm.jgi.doe.gov/Theau1
Thelephora ganbajun P2	TRUE	Thega1	370292	Thega1	v1.0		https://mycocosm.jgi.doe.gov/Thega1
Thermomyces lanuginosus SSBP	TRUE	Thelan1	1158138	Thelan1		23788551	https://mycocosm.jgi.doe.gov/Thelan1
Thelebolus microsporus ATCC 90970	TRUE	Themi1	319061	Themi1	v1.0		https://mycocosm.jgi.doe.gov/Themi1
Thelebolus stercoreus	TRUE	Thest1	46453	Thest1			https://mycocosm.jgi.doe.gov/Thest1
Thielavia antarctica CBS 123565	TRUE	Thian1	1450530	Thian1	v1.0		https://mycocosm.jgi.doe.gov/Thian1
Thielavia appendiculata CBS 731.68	TRUE	Thiap1	1384585	Thiap1	v1.0		https://mycocosm.jgi.doe.gov/Thiap1
Thielavia arenaria CBS 508.74	TRUE	Thiar1	1384583	Thiar1	v1.0		https://mycocosm.jgi.doe.gov/Thiar1
Thielavia hyrcaniae CBS 757.83	TRUE	Thihy1	1384584	Thihy1	v1.0		https://mycocosm.jgi.doe.gov/Thihy1
Thielavia terrestris	TRUE	Thite2	35720	Thite2	v2.0	21964414	https://mycocosm.jgi.doe.gov/Thite2
Thozetella sp. PMI_491	TRUE	ThoPMI491_1	1506992	ThoPMI491_1	v2.0		https://mycocosm.jgi.doe.gov/ThoPMI491_1
Tilletiopsis albescens	TRUE	Tilalb1	58915	Tilalb1	v1.0		https://mycocosm.jgi.doe.gov/Tilalb1
Tilletiaria anomala UBC 951	TRUE	Tilan2	1037660	Tilan2	v1.0	24926052	https://mycocosm.jgi.doe.gov/Tilan2
Tilletiopsis sp. TKC30	TRUE	Tillet1	1954214	Tillet1	v1.0		https://mycocosm.jgi.doe.gov/Tillet1
Tilletiopsis washingtonensis MCA 4186	TRUE	Tilwa1	58919	Tilwa1	v1.0	29771364	https://mycocosm.jgi.doe.gov/Tilwa1
Tolypocladium inflatum NRRL 8044	TRUE	Tolinf1	29910	Tolinf1		23818858	https://mycocosm.jgi.doe.gov/Tolinf1
Torulaspora delbrueckii CBS 1146	TRUE	Torde1	1076872	Torde1		22123960	https://mycocosm.jgi.doe.gov/Torde1
Torpedospora radiata JK5252C	TRUE	Torra1	311114	Torra1	v1.0		https://mycocosm.jgi.doe.gov/Torra1
Tothia fuscella CBS 130266	TRUE	Totfu1	1048955	Totfu1	v1.0		https://mycocosm.jgi.doe.gov/Totfu1
Trametes betulina CIRM-BRFM 1801	TRUE	Trabet1	5632	Trabet1	v1.0		https://mycocosm.jgi.doe.gov/Trabet1
Trametopsis cervina CIRM-BRFM 1824	TRUE	Trace1	1111950	Trace1	v1.0		https://mycocosm.jgi.doe.gov/Trace1
Trametes cingulata BRFM 1805	TRUE	Traci1	575983	Traci1	v1.0		https://mycocosm.jgi.doe.gov/Traci1
Trametes gibbosa CIRM-BRFM 1770	TRUE	Tragib1	160864	Tragib1	v1.0		https://mycocosm.jgi.doe.gov/Tragib1
Leiotrametes lactinea CIRM-BRFM 1664	TRUE	Tralac1	1391043	Tralac1	v1.0		https://mycocosm.jgi.doe.gov/Tralac1
Trametes ljubarskyi CIRM1659	TRUE	Tralj1	1140396	Tralj1	v1.0		https://mycocosm.jgi.doe.gov/Tralj1
Trametes maxima CIRM-BRFM 1813	TRUE	Tramax1	259368	Tramax1	v1.0		https://mycocosm.jgi.doe.gov/Tramax1
Leiotrametes menziesii CIRM-BRFM 1781	TRUE	Tramen1	2136021	Tramen1	v1.0		https://mycocosm.jgi.doe.gov/Tramen1
Trametes meyenii CIRM-BRFM 1810	TRUE	Tramey1	526243	Tramey1	v1.0		https://mycocosm.jgi.doe.gov/Tramey1
Trametes polyzona CIRM-BRFM 1798	TRUE	Trapol1	239206	Trapol1	v1.0		https://mycocosm.jgi.doe.gov/Trapol1
Trametes pubescens FBCC735	TRUE	Trapub1	154538	Trapub1		28232439	https://mycocosm.jgi.doe.gov/Trapub1
Trametes versicolor	TRUE	Trave1	5325	Trave1	v1.0	22745431	https://mycocosm.jgi.doe.gov/Trave1
Naematella encephela UCDFST 68-887.2	TRUE	Treen1	71784	Treen1	v1.0	28481340	https://mycocosm.jgi.doe.gov/Treen1
Tremella mesenterica Fries	TRUE	Treme1	5217	Treme1	v1.0	22745431	https://mycocosm.jgi.doe.gov/Treme1
Trematosphaeria pertusa CBS 122368	TRUE	Trepe1	1447946	Trepe1	v1.0		https://mycocosm.jgi.doe.gov/Trepe1
Trichaptum abietinum	TRUE	Triab1_1	40452	Triab1_1	v1.0		https://mycocosm.jgi.doe.gov/Triab1_1
Trichoderma asperellum CBS 433.97	TRUE	Trias1	101201	Trias1	v1.0	29630596	https://mycocosm.jgi.doe.gov/Trias1
Trichosporon asahii var. asahii CBS 2479	TRUE	Trias2479	1186058	Trias2479		14641628	https://mycocosm.jgi.doe.gov/Trias2479
Trichosporon asahii var. asahii CBS 8904	TRUE	Trias8904	1220162	Trias8904		23193141	https://mycocosm.jgi.doe.gov/Trias8904
Trichoderma asperellum TR356	TRUE	Triasp1	101201	Triasp1	v1.0	31189469	https://mycocosm.jgi.doe.gov/Triasp1
Trichoderma atroviride	TRUE	Triat2	63577	Triat2	v2.0	21501500	https://mycocosm.jgi.doe.gov/Triat2
Trichodelitschia bisporula CBS 262.69	TRUE	Tribi1	703511	Tribi1	v1.0		https://mycocosm.jgi.doe.gov/Tribi1
Trichosporon chiarellii MYA-4694	TRUE	Trich1	457529	Trich1	v1.0		https://mycocosm.jgi.doe.gov/Trich1
Trichoderma citrinoviride TUCIM 6016	TRUE	Trici4	58853	Trici4	v4.0	29630596	https://mycocosm.jgi.doe.gov/Trici4
Trichoderma gamsii T6085	TRUE	Trigam1	398673	Trigam1		26893428	https://mycocosm.jgi.doe.gov/Trigam1
Trichosporon guehoae	TRUE	Trigue1	105714	Trigue1	v1.0		https://mycocosm.jgi.doe.gov/Trigue1
Trichoderma harzianum CBS 226.95	TRUE	Triha1	983964	Triha1	v1.0	29630596	https://mycocosm.jgi.doe.gov/Triha1
Trichoderma harzianum TR274	TRUE	Trihar1	5544	Trihar1	v1.0	31189469	https://mycocosm.jgi.doe.gov/Trihar1
Trichophaea hybrida UTF0779	TRUE	Trihyb1	47213	Trihyb1	v1.0		https://mycocosm.jgi.doe.gov/Trihyb1
Trichoderma longibrachiatum ATCC 18648	TRUE	Trilo3	983965	Trilo3	v3.0	29630596	https://mycocosm.jgi.doe.gov/Trilo3
Tricholoma matsutake 945	TRUE	Trima3	1095628	Trima3	v3.0		https://mycocosm.jgi.doe.gov/Trima3
Trichosporon oleaginosus IBC0246	TRUE	Triol1	879819	Triol1	v1.0	26199329	https://mycocosm.jgi.doe.gov/Triol1
Trichomonascus petasosporus NRRL YB-2093	TRUE	Tripe1	64416	Tripe1	v1.0		https://mycocosm.jgi.doe.gov/Tripe1
Tricharina praecox DOB2270	TRUE	Tripra1	43433	Tripra1	v1.0		https://mycocosm.jgi.doe.gov/Tripra1
Trichoderma reesei	TRUE	Trire2	51453	Trire2	v2.0	18454138	https://mycocosm.jgi.doe.gov/Trire2
Trichoderma reesei RUT C-30	TRUE	TrireRUTC30_1	1344414	TrireRUTC30_1	v1.0	28616075	https://mycocosm.jgi.doe.gov/TrireRUTC30_1
Trichophyton rubrum CBS 118892	TRUE	Triru1	559305	Triru1		22951933	https://mycocosm.jgi.doe.gov/Triru1
Tritirachium sp. CBS 265.96	TRUE	Trisp1	1055551	Trisp1	v1.0		https://mycocosm.jgi.doe.gov/Trisp1
Trichophyton verrucosum HKI 0517	TRUE	Triver1	63417	Triver1		21247460	https://mycocosm.jgi.doe.gov/Triver1
Trichoderma virens Gv29-8	TRUE	TriviGv29_8_2	413071	TriviGv29_8_2	v2.0	21501500	https://mycocosm.jgi.doe.gov/TriviGv29_8_2
Truncatella angustata MPI-SDFR-AT-0073	TRUE	Truan1	152316	Truan1	v1.0		https://mycocosm.jgi.doe.gov/Truan1
Trypethelium eluteriae	TRUE	Tryvi1	364715	Tryvi1	v1.0		https://mycocosm.jgi.doe.gov/Tryvi1
Tuber borchii Tbo3840	TRUE	Tubbor1	42251	Tubbor1	v1.0	29930051	https://mycocosm.jgi.doe.gov/Tubbor1
Tuber melanosporum Mel28	TRUE	Tubme1v2	656061	Tubme1v2	v1.2	20348908	https://mycocosm.jgi.doe.gov/Tubme1v2
Tulasnella calospora AL13/4D	TRUE	Tulca1	1051891	Tulca1	v1.0	25706625	https://mycocosm.jgi.doe.gov/Tulca1
Tulasnella calospora UAMH 9824	TRUE	Tulcal1	156515	Tulcal1	v1.0		https://mycocosm.jgi.doe.gov/Tulcal1
Umbelopsis isabellina AD026	TRUE	Umbisa1	91625	Umbisa1	v1.0		https://mycocosm.jgi.doe.gov/Umbisa1
Umbelopsis ramanniana AG #	TRUE	Umbra1	1314678	Umbra1	v1.0		https://mycocosm.jgi.doe.gov/Umbra1
Umbelopsis sp. nov. AD052	TRUE	Umbsp_AD052_1	1883073	Umbsp_AD052_1	v1.0		https://mycocosm.jgi.doe.gov/Umbsp_AD052_1
Uncinocarpus reesii UAMH 1704	TRUE	Uncre1	336963	Uncre1		19717792	https://mycocosm.jgi.doe.gov/Uncre1
Urocystis primulicola RUB 030670	TRUE	Uropr1	2183100	Uropr1	v1.0		https://mycocosm.jgi.doe.gov/Uropr1
Usnea florida ATCC18376	TRUE	Usnflo1	111620	Usnflo1	v1.0		https://mycocosm.jgi.doe.gov/Usnflo1
Ustilago hordei Uh4857_4	TRUE	Usthor1	1128400	Usthor1		22623492	https://mycocosm.jgi.doe.gov/Usthor1
Ustilago maydis 521	TRUE	Ustma2_2	5270	Ustma2_2	v2.0	17080091	https://mycocosm.jgi.doe.gov/Ustma2_2
Violaceomyces palustris SA 807	TRUE	Ustsp1	1673888	Ustsp1	v1.0	29771364	https://mycocosm.jgi.doe.gov/Ustsp1
Ustilaginoidea virens	TRUE	Ustvir1	1159556	Ustvir1		27151791	https://mycocosm.jgi.doe.gov/Ustvir1
Valetoniellopsis laxa CBS 191.97	TRUE	Valla1	152775	Valla1	v1.0		https://mycocosm.jgi.doe.gov/Valla1
Vararia minispora EC-137	TRUE	Varmin1	1314806	Varmin1	v1.0		https://mycocosm.jgi.doe.gov/Varmin1
Venturia inaequalis	TRUE	Venin1	5025	Venin1		28464870	https://mycocosm.jgi.doe.gov/Venin1
Venturia pirina	TRUE	Venpi1	415593	Venpi1		28464870	https://mycocosm.jgi.doe.gov/Venpi1
Verticillium alfalfae VaMs.102	TRUE	Veral1	526221	Veral1		21829347	https://mycocosm.jgi.doe.gov/Veral1
Verticillium dahliae VdLs.17	TRUE	Verda1	27337	Verda1		21829347	https://mycocosm.jgi.doe.gov/Verda1
Verruculina enalia CBS 304.66	TRUE	Veren1	85948	Veren1	v1.0		https://mycocosm.jgi.doe.gov/Veren1
Verruconis gallopava	TRUE	Verga1	253628	Verga1		28348446	https://mycocosm.jgi.doe.gov/Verga1
Volvariella volvacea V23	TRUE	Volvo1	706473	Volvo1		23526973	https://mycocosm.jgi.doe.gov/Volvo1
Vuilleminia comedens VcCUCC2015_SSI3	TRUE	Vuico1	47058	Vuico1	v1.0		https://mycocosm.jgi.doe.gov/Vuico1
Vuilleminia comedens VcCUCC2015_SSI6	TRUE	Vuicom1	47058	Vuicom1	v1.0		https://mycocosm.jgi.doe.gov/Vuicom1
Wallemia ichthyophaga EXF-994	TRUE	Walic1	1299270	Walic1		24034603	https://mycocosm.jgi.doe.gov/Walic1
Wallemia mellicola	TRUE	Walse1	1708541	Walse1	v1.0	22326418	https://mycocosm.jgi.doe.gov/Walse1
Westerdykella ornata CBS 379.55	TRUE	Wesor1	318751	Wesor1	v1.0		https://mycocosm.jgi.doe.gov/Wesor1
Wickerhamomyces anomalus NRRL Y-366-8	TRUE	Wican1	683960	Wican1	v1.0	27535936	https://mycocosm.jgi.doe.gov/Wican1
Wickerhamiella domercqiae NRRL Y-6692	TRUE	Wicdo1	45788	Wicdo1	v1.0		https://mycocosm.jgi.doe.gov/Wicdo1
Wilcoxina mikolae CBS 423.85	TRUE	Wilmi1	1314677	Wilmi1	v1.0		https://mycocosm.jgi.doe.gov/Wilmi1
Wolfiporia cocos MD-104 SS10	TRUE	Wolco1	742152	Wolco1	v1.0	22745431	https://mycocosm.jgi.doe.gov/Wolco1
Xanthoria parietina 46-1-SA22	TRUE	Xanpa2	714311	Xanpa2	v1.1		https://mycocosm.jgi.doe.gov/Xanpa2
Xenasmatella vaga CBS212.54	TRUE	Xenvag1	301416	Xenvag1	v1.0		https://mycocosm.jgi.doe.gov/Xenvag1
Xerocomus badius 84.06	TRUE	Xerba1	36058	Xerba1	v1.0		https://mycocosm.jgi.doe.gov/Xerba1
Xylona heveae TC161	TRUE	Xylhe1	1328760	Xylhe1	v1.0	26693682	https://mycocosm.jgi.doe.gov/Xylhe1
Xylaria hypoxylon OSC100004	TRUE	Xylhyp1	37992	Xylhyp1	v1.0		https://mycocosm.jgi.doe.gov/Xylhyp1
Xylariales sp. PMI_506	TRUE	XylPMI506	1940296	XylPMI506	v1.0		https://mycocosm.jgi.doe.gov/XylPMI506
Yarrowia lipolytica (strain CLIB122)	TRUE	Yarli1	284591	Yarli1		15229592	https://mycocosm.jgi.doe.gov/Yarli1
Yarrowia lipolytica FKP355	TRUE	Yarlip1	4952	Yarlip1	v1.0	30518677	https://mycocosm.jgi.doe.gov/Yarlip1
Zancudomyces culisetae COL-18-3	TRUE	Zancul2	1213189	Zancul2		27343289	https://mycocosm.jgi.doe.gov/Zancul2
Zasmidium cellare ATCC 36951	TRUE	Zasce1	1080233	Zasce1	v1.0		https://mycocosm.jgi.doe.gov/Zasce1
Zopfia rhizophila	TRUE	Zoprh1	160035	Zoprh1	v1.0		https://mycocosm.jgi.doe.gov/Zoprh1
Zychaea mexicana RSA 1403	TRUE	Zycmex1	64656	Zycmex1	v1.0		https://mycocosm.jgi.doe.gov/Zycmex1
Zygoascus hellenicus Y-7136	TRUE	Zyghe1_2	5621	Zyghe1_2	v1.0		https://mycocosm.jgi.doe.gov/Zyghe1_2
Mucor heterogamus NRRL 1489	TRUE	Zyghet1	101122	Zyghet1	v1.0		https://mycocosm.jgi.doe.gov/Zyghet1
Zygosaccharomyces rouxii CBS732	TRUE	Zygro1	559307	Zygro1		19525356	https://mycocosm.jgi.doe.gov/Zygro1
Zymoseptoria ardabiliae STIR04_1.1.1	TRUE	Zymar1	985147	Zymar1		22711811	https://mycocosm.jgi.doe.gov/Zymar1
Zymoseptoria brevis Zb18110	TRUE	Zymbr1	1047168	Zymbr1		25917918	https://mycocosm.jgi.doe.gov/Zymbr1
Zymoseptoria pseudotritici STIR04_2.2.1	TRUE	Zymps1	985140	Zymps1		22711811	https://mycocosm.jgi.doe.gov/Zymps1
